CountryName,CountryCode,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,ConfirmedCases,ConfirmedDeaths,HealthIndexChange,ContainmentHealthIndex,Cases after 1 week,Cases after 2 weeks,Cases after 3 weeks,Cases after 4 weeks
Brazil,BRA,20200702,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1448753,60632,0,69.32,,,,
Canada,CAN,20200126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1,0,1,9.85,1,1,1,1
Canada,CAN,20200127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1,0,0,9.85,,,,
Canada,CAN,20200128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2,0,0,9.85,,,,
Canada,CAN,20200129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3,0,0,9.85,,,,
Canada,CAN,20200130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3,0,0,9.85,,,,
Canada,CAN,20200131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3,0,0,9.85,,,,
Canada,CAN,20200201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,4,0,0,9.85,,,,
Canada,CAN,20200202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,4,0,0,9.85,,,,
Canada,CAN,20200203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,4,0,0,9.85,,,,
Canada,CAN,20200204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,4,0,0,9.85,,,,
Canada,CAN,20200205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,5,0,0,9.85,,,,
Canada,CAN,20200206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,5,0,0,9.85,,,,
Canada,CAN,20200207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200213,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,7,0,0,9.85,,,,
Canada,CAN,20200215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200218,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,8,0,0,9.85,,,,
Canada,CAN,20200221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,9,0,0,9.85,,,,
Canada,CAN,20200222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,9,0,0,9.85,,,,
Canada,CAN,20200223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,9,0,0,9.85,,,,
Canada,CAN,20200224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,9,0,0,9.85,,,,
Canada,CAN,20200225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,11,0,0,9.85,,,,
Canada,CAN,20200226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,11,0,0,9.85,,,,
Canada,CAN,20200227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,12,0,0,9.85,,,,
Canada,CAN,20200228,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,14,0,0,9.85,,,,
Canada,CAN,20200229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,16,0,0,9.85,,,,
Canada,CAN,20200301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,20,0,0,9.85,,,,
Canada,CAN,20200302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,24,0,0,9.85,,,,
Canada,CAN,20200303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,27,0,0,9.85,,,,
Canada,CAN,20200304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30,0,0,9.85,,,,
Canada,CAN,20200305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,33,0,0,9.85,,,,
Canada,CAN,20200306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,45,0,0,9.85,,,,
Canada,CAN,20200307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,51,0,0,9.85,,,,
Canada,CAN,20200308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,57,0,0,9.85,,,,
Canada,CAN,20200309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,62,0,1,12.88,1,1,1,1
Canada,CAN,20200310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,77,1,0,12.88,,,,
Canada,CAN,20200311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,93,1,1,21.97,1,1,1,1
Canada,CAN,20200312,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,103,1,1,28.79,1,1,1,1
Canada,CAN,20200313,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,138,1,0,28.79,,,,
Canada,CAN,20200314,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,2.00,1.00,176,1,1,30.30,1,1,1,1
Canada,CAN,20200315,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,2.00,2.00,1.00,244,1,0,30.30,,,,
Canada,CAN,20200316,3.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,2.00,2.00,1.00,304,1,1,46.21,1,1,1,1
Canada,CAN,20200317,3.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,2.00,2.00,1.00,424,4,0,46.21,,,,
Canada,CAN,20200318,3.00,3.00,2.00,3.00,0.00,1.00,0.00,4.00,2.00,2.00,1.00,569,8,1,60.61,1,1,1,1
Canada,CAN,20200319,3.00,3.00,2.00,3.00,0.00,1.00,0.00,4.00,2.00,3.00,1.00,690,9,1,63.64,1,1,1,1
Canada,CAN,20200320,3.00,3.00,2.00,3.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,846,10,1,71.97,1,1,1,1
Canada,CAN,20200321,3.00,3.00,2.00,3.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,971,12,0,71.97,,,,
Canada,CAN,20200322,3.00,3.00,2.00,3.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,1302,18,0,71.97,,,,
Canada,CAN,20200323,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,1430,20,1,73.11,1,1,1,1
Canada,CAN,20200324,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,1646,24,0,73.11,,,,
Canada,CAN,20200325,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,1959,27,0,73.11,,,,
Canada,CAN,20200326,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,3385,35,0,73.11,,,,
Canada,CAN,20200327,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,4018,39,0,73.11,,,,
Canada,CAN,20200328,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,4675,53,0,73.11,,,,
Canada,CAN,20200329,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,5386,60,0,73.11,,,,
Canada,CAN,20200330,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,6255,61,0,73.11,,,,
Canada,CAN,20200331,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,7424,89,0,73.11,,,,
Canada,CAN,20200401,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,8536,96,1,74.62,1,1,1,1
Canada,CAN,20200402,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,9595,109,0,74.62,,,,
Canada,CAN,20200403,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,11268,138,0,74.62,,,,
Canada,CAN,20200404,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,12519,187,1,73.11,1,1,1,1
Canada,CAN,20200405,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,13882,231,0,73.11,,,,
Canada,CAN,20200406,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,15496,280,0,73.11,,,,
Canada,CAN,20200407,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,16653,323,0,73.11,,,,
Canada,CAN,20200408,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,17883,380,0,73.11,,,,
Canada,CAN,20200409,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,19274,435,0,73.11,,,,
Canada,CAN,20200410,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,20748,509,0,73.11,,,,
Canada,CAN,20200411,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,22133,569,0,73.11,,,,
Canada,CAN,20200412,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,23301,653,0,73.11,,,,
Canada,CAN,20200413,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,24365,717,0,73.11,,,,
Canada,CAN,20200414,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,25663,780,0,73.11,,,,
Canada,CAN,20200415,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,27046,903,0,73.11,,,,
Canada,CAN,20200416,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,28364,1010,0,73.11,,,,
Canada,CAN,20200417,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,30081,1193,0,73.11,,,,
Canada,CAN,20200418,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,31872,1309,0,73.11,,,,
Canada,CAN,20200419,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,33341,1467,0,73.11,,,,
Canada,CAN,20200420,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,34777,1580,0,73.11,,,,
Canada,CAN,20200421,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,36823,1690,0,73.11,,,,
Canada,CAN,20200422,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,38413,1834,0,73.11,,,,
Canada,CAN,20200423,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,40179,1974,0,73.11,,,,
Canada,CAN,20200424,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,42099,2146,0,73.11,,,,
Canada,CAN,20200425,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,43877,2302,0,73.11,,,,
Canada,CAN,20200426,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,45341,2465,0,73.11,,,,
Canada,CAN,20200427,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,46884,2560,0,73.11,,,,
Canada,CAN,20200428,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,48489,2707,0,73.11,,,,
Canada,CAN,20200429,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,50015,2859,0,73.11,,,,
Canada,CAN,20200430,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,51587,2996,0,73.11,,,,
Canada,CAN,20200501,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,53236,3184,0,73.11,,,,
Canada,CAN,20200502,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,55061,3391,0,73.11,,,,
Canada,CAN,20200503,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,56714,3566,0,73.11,,,,
Canada,CAN,20200504,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,59474,3682,0,73.11,,,,
Canada,CAN,20200505,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,60772,3854,0,73.11,,,,
Canada,CAN,20200506,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,62046,4043,0,73.11,,,,
Canada,CAN,20200507,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,63496,4232,0,73.11,,,,
Canada,CAN,20200508,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,64922,4408,0,73.11,,,,
Canada,CAN,20200509,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,66434,4569,0,73.11,,,,
Canada,CAN,20200510,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,67702,4693,0,73.11,,,,
Canada,CAN,20200511,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,68848,4871,1,71.59,1,1,1,1
Canada,CAN,20200512,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,69981,4993,0,71.59,,,,
Canada,CAN,20200513,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,71157,5169,0,71.59,,,,
Canada,CAN,20200514,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,72278,5304,0,71.59,,,,
Canada,CAN,20200515,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,73401,5472,0,71.59,,,,
Canada,CAN,20200516,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,74602,5562,0,71.59,,,,
Canada,CAN,20200517,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,75853,5679,0,71.59,,,,
Canada,CAN,20200518,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,76991,5782,0,71.59,,,,
Canada,CAN,20200519,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,78061,5842,0,71.59,,,,
Canada,CAN,20200520,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,79101,5912,0,71.59,,,,
Canada,CAN,20200521,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,80091,6030,0,71.59,,,,
Canada,CAN,20200522,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,81313,6152,0,71.59,,,,
Canada,CAN,20200523,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,82469,6250,0,71.59,,,,
Canada,CAN,20200524,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,83610,6355,0,71.59,,,,
Canada,CAN,20200525,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,84688,6424,0,71.59,,,,
Canada,CAN,20200526,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,85700,6545,0,71.59,,,,
Canada,CAN,20200527,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,86636,6639,0,71.59,,,,
Canada,CAN,20200528,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,87508,6765,0,71.59,,,,
Canada,CAN,20200529,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,88501,6877,0,71.59,,,,
Canada,CAN,20200530,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,89407,6979,0,71.59,,,,
Canada,CAN,20200531,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,90179,7073,0,71.59,,,,
Canada,CAN,20200601,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,90936,7295,0,71.59,,,,
Canada,CAN,20200602,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,91694,7326,0,71.59,,,,
Canada,CAN,20200603,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,92399,7395,0,71.59,,,,
Canada,CAN,20200604,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,93074,7498,0,71.59,,,,
Canada,CAN,20200605,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,93715,7637,0,71.59,,,,
Canada,CAN,20200606,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,94324,7703,0,71.59,,,,
Canada,CAN,20200607,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,95046,7773,0,71.59,,,,
Canada,CAN,20200608,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,95688,7800,0,71.59,,,,
Canada,CAN,20200609,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,96233,7835,0,71.59,,,,
Canada,CAN,20200610,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,96642,7897,0,71.59,,,,
Canada,CAN,20200611,3.00,3.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,97114,7960,0,71.59,,,,
Canada,CAN,20200612,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,97519,7994,1,67.05,-1,-1,-1,-1
Canada,CAN,20200613,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,97932,8049,0,67.05,,,,
Canada,CAN,20200614,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,98399,8107,0,67.05,,,,
Canada,CAN,20200615,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,98776,8146,0,67.05,,,,
Canada,CAN,20200616,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,99136,8175,0,67.05,,,,
Canada,CAN,20200617,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,99456,8213,0,67.05,,,,
Canada,CAN,20200618,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,99842,8254,0,67.05,,,,
Canada,CAN,20200619,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,100209,8300,0,67.05,,,,
Canada,CAN,20200620,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,100618,8346,0,67.05,,,,
Canada,CAN,20200621,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,101008,8410,0,67.05,,,,
Canada,CAN,20200622,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,101326,8430,0,67.05,,,,
Canada,CAN,20200623,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,101637,8436,0,67.05,,,,
Canada,CAN,20200624,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,101963,8454,0,67.05,,,,
Canada,CAN,20200625,3.00,3.00,1.00,4.00,0.00,1.00,2.00,4.00,2.00,3.00,1.00,102242,8484,0,67.05,,,,
China,CHN,20200101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,27,0,1,7.58,1,1,1,1
China,CHN,20200102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,27,0,0,7.58,,,,
China,CHN,20200103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,44,0,0,7.58,,,,
China,CHN,20200104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,44,0,0,7.58,,,,
China,CHN,20200105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,1,14.39,1,1,1,1
China,CHN,20200106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,0,14.39,,,,
China,CHN,20200107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,0,14.39,,,,
China,CHN,20200108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,0,14.39,,,,
China,CHN,20200109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,0,14.39,,,,
China,CHN,20200110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,0,0,14.39,,,,
China,CHN,20200111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,1,0,14.39,,,,
China,CHN,20200112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,1,0,14.39,,,,
China,CHN,20200113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,1,0,14.39,,,,
China,CHN,20200114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,59,1,0,14.39,,,,
China,CHN,20200115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,59,2,1,18.94,1,1,1,1
China,CHN,20200116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,59,2,0,18.94,,,,
China,CHN,20200117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,63,2,0,18.94,,,,
China,CHN,20200118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,80,2,0,18.94,,,,
China,CHN,20200119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,216,3,0,18.94,,,,
China,CHN,20200120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,235,3,0,18.94,,,,
China,CHN,20200121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,386,6,0,18.94,,,,
China,CHN,20200122,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,526,17,1,33.71,1,1,1,1
China,CHN,20200123,0.00,0.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,623,17,1,48.86,1,1,1,1
China,CHN,20200124,0.00,0.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,882,26,0,48.86,,,,
China,CHN,20200125,0.00,0.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,1323,41,1,51.14,1,1,1,1
China,CHN,20200126,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,1988,56,1,69.32,1,1,1,1
China,CHN,20200127,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,2775,81,0,69.32,,,,
China,CHN,20200128,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,4528,106,0,69.32,,,,
China,CHN,20200129,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,5994,132,0,69.32,,,,
China,CHN,20200130,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,7734,170,0,69.32,,,,
China,CHN,20200131,3.00,3.00,2.00,4.00,2.00,1.00,2.00,0.00,2.00,1.00,2.00,9714,213,0,69.32,,,,
China,CHN,20200201,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,11809,259,1,75.38,1,1,1,1
China,CHN,20200202,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,14399,304,0,75.38,,,,
China,CHN,20200203,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,17211,361,0,75.38,,,,
China,CHN,20200204,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,20448,426,0,75.38,,,,
China,CHN,20200205,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,24320,492,0,75.38,,,,
China,CHN,20200206,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,28047,564,0,75.38,,,,
China,CHN,20200207,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,31207,637,0,75.38,,,,
China,CHN,20200208,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,34625,723,0,75.38,,,,
China,CHN,20200209,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,37232,812,0,75.38,,,,
China,CHN,20200210,3.00,3.00,2.00,4.00,2.00,3.00,2.00,0.00,2.00,1.00,2.00,40206,909,1,73.86,1,1,-1,-1
